Time (h),Reading (kg),Average (kg),Delta (g)
303.293287,50.0545,50.0538,1.5
303.293299,50.0523,50.0535,0.2
303.29331,50.0553,50.0534,-0.3
303.293322,50.0543,50.0532,-0.1
303.293333,50.0552,50.0534,0.0
303.293345,50.0542,50.0538,0.6
303.293356,50.0508,50.0541,0.7
303.293368,50.0530,50.0539,-0.1
303.29338,50.0546,50.0538,-0.0
303.293391,50.0550,50.0539,0.1
303.293403,50.0529,50.0539,-0.1
303.293414,50.0535,50.0534,-0.7
303.293426,50.0517,50.0534,-0.5
303.293437,50.0569,50.0536,0.1
303.293449,50.0550,50.0547,1.2
303.293461,50.0544,50.0550,1.2
303.293472,50.0560,50.0548,-0.3
303.293484,50.0548,50.0548,-0.2
303.293495,50.0534,50.0540,-0.8
303.293507,50.0535,50.0535,-1.3
303.293519,50.0538,50.0539,-0.1
303.29353,50.0511,50.0533,0.1
303.293542,50.0539,50.0533,-0.5
303.293553,50.0545,50.0545,1.2
303.293565,50.0552,50.0546,1.2
303.293576,50.0539,50.0540,-0.4
303.293588,50.0547,50.0539,-0.4
303.2936,50.0538,50.0531,-0.8
303.293611,50.0548,50.0531,-1.0
303.293623,50.0518,50.0544,1.3
303.293634,50.0553,50.0537,0.4
303.293646,50.0545,50.0533,-1.2
303.293657,50.0535,50.0540,0.4
303.293669,50.0529,50.0540,0.8
303.293681,50.0544,50.0539,-0.0
303.293692,50.0570,50.0546,0.8
303.293704,50.0535,50.0542,0.5
303.293715,50.0562,50.0539,-0.7
303.293727,50.0552,50.0543,-0.2
303.293738,50.0542,50.0542,0.2
303.29375,50.0555,50.0541,-0.4
303.293762,50.0546,50.0540,-0.2
303.293773,50.0545,50.0540,-0.2
303.293785,50.0522,50.0534,-0.9
303.293796,50.0533,50.0519,-2.1
303.293808,50.0549,50.0527,-0.3
303.293819,50.0524,50.0531,1.1
303.293831,50.0521,50.0528,-0.0
303.293843,50.0524,50.0536,0.7
303.293854,50.0532,50.0536,0.6
303.293866,50.0532,50.0528,-0.8
303.293877,50.0565,50.0531,-0.2
303.293889,50.0544,50.0541,1.3
303.2939,50.0535,50.0536,0.1
303.293912,50.0536,50.0530,-1.1
303.293924,50.0562,50.0538,0.0
303.293935,50.0547,50.0543,1.2
303.293947,50.0543,50.0544,0.5
303.293958,50.0536,50.0538,-0.6
303.29397,50.0530,50.0531,-1.1
303.293981,50.0555,50.0533,-0.4
303.293993,50.0556,50.0540,0.8
303.294005,50.0558,50.0548,1.5
303.294016,50.0521,50.0542,0.2
303.294028,50.0539,50.0537,-0.9
303.294039,50.0541,50.0539,-0.0
303.294063,50.0563,50.0545,0.7
303.294074,50.0560,50.0546,0.5
303.294086,50.0535,50.0540,-0.3
303.294097,50.0551,50.0539,-0.5
303.294109,50.0562,50.0544,0.5
303.29412,50.0533,50.0543,0.5
303.294132,50.0528,50.0537,-0.9
303.294144,50.0568,50.0539,-0.2
303.294155,50.0557,50.0543,0.8
303.294167,50.0560,50.0543,0.4
303.294178,50.0527,50.0540,-0.5
303.294178,50.0545,50.0534,-1.1
303.29419,50.0521,50.0538,-0.1
303.294201,50.0525,50.0539,0.7
303.294213,50.0547,50.0536,-0.3
303.294225,50.0540,50.0541,0.5
303.294236,50.0519,50.0528,-0.9
303.294248,50.0541,50.0523,-1.7
303.294259,50.0533,50.0530,0.1
303.294271,50.0556,50.0530,0.4
303.294282,50.0518,50.0530,-0.2
303.294294,50.0542,50.0534,0.5
303.294306,50.0549,50.0532,0.1
303.294317,50.0543,50.0530,-0.7
303.294329,50.0537,50.0530,-0.6
303.29434,50.0535,50.0531,-0.4
303.294352,50.0525,50.0535,0.3
303.294375,50.0552,50.0540,1.1
303.294387,50.0551,50.0538,0.4
303.294398,50.0551,50.0537,-0.1
303.29441,50.0577,50.0540,0.1
303.294421,50.0531,50.0543,0.1
303.294433,50.0538,50.0539,-0.3
303.294444,50.0552,50.0544,-0.1
303.294456,50.0549,50.0547,0.7
303.294468,50.0547,50.0536,-1.0
303.294479,50.0531,50.0530,-1.3
303.294491,50.0548,50.0536,0.2
303.294502,50.0553,50.0543,1.1
303.294514,50.0531,50.0546,0.9
303.294525,50.0557,50.0549,0.2
303.294537,50.0571,50.0550,0.3
303.294549,50.0519,50.0540,-0.9
303.29456,50.0527,50.0528,-2.2
303.294572,50.0516,50.0528,-1.1
303.294583,50.0569,50.0532,0.4
303.294595,50.0549,50.0541,1.1
303.294606,50.0513,50.0543,1.0
303.294618,50.0532,50.0544,0.4
303.29463,50.0560,50.0540,-0.4
303.294641,50.0520,50.0538,-0.4
303.294653,50.0542,50.0530,-0.8
303.294664,50.0532,50.0525,-1.4
303.294676,50.0567,50.0530,0.3
303.294688,50.0563,50.0546,1.9
303.294699,50.0523,50.0544,1.1
303.294711,50.0573,50.0539,-0.9
303.294722,50.0544,50.0543,0.2
303.294734,50.0549,50.0536,-0.4
303.294745,50.0524,50.0533,-1.1
303.294757,50.0546,50.0533,-0.6
303.294769,50.0534,50.0538,0.8
303.29478,50.0552,50.0534,-0.0
303.294792,50.0548,50.0540,0.4
303.294803,50.0521,50.0546,1.0
303.294815,50.0540,50.0542,0.2
303.294826,50.0534,50.0536,-0.8
303.294838,50.0543,50.0538,-0.3
303.29485,50.0522,50.0544,0.8
303.294861,50.0524,50.0534,-0.6
303.294873,50.0548,50.0535,-0.9
303.294884,50.0531,50.0537,0.5
303.294896,50.0558,50.0541,0.5
303.294907,50.0538,50.0546,0.9
303.294919,50.0514,50.0544,0.0
303.294931,50.0514,50.0540,-0.4
303.294942,50.0540,50.0534,-0.5
303.294954,50.0536,50.0535,-0.3
303.294965,50.0531,50.0542,1.0
303.294977,50.0556,50.0538,0.1
303.294988,50.0559,50.0541,-0.2
303.295,50.0523,50.0545,0.7
303.295012,50.0559,50.0543,0.1
303.295023,50.0558,50.0547,0.1
303.295035,50.0558,50.0545,0.2
303.295046,50.0556,50.0545,-0.4
303.295058,50.0579,50.0552,0.8
303.295069,50.0548,50.0552,0.8
303.295081,50.0541,50.0546,-0.8
303.295093,50.0528,50.0540,-1.1
303.295104,50.0531,50.0531,-1.5
303.295116,50.0555,50.0536,-0.2
303.295127,50.0545,50.0544,1.4
303.295139,50.0556,50.0547,1.0
303.29515,50.0537,50.0545,0.1
303.295162,50.0540,50.0542,-0.5
303.295174,50.0564,50.0541,-0.4
303.295185,50.0529,50.0544,0.5
303.295197,50.0527,50.0544,0.2
303.295208,50.0552,50.0542,-0.5
303.29522,50.0540,50.0543,0.0
303.295231,50.0556,50.0544,0.3
303.295243,50.0548,50.0538,-0.6
303.295255,50.0542,50.0528,-1.8
303.295266,50.0523,50.0529,-0.9
303.295278,50.0529,50.0536,0.6
303.295289,50.0565,50.0545,1.7
303.295301,50.0545,50.0550,0.9
303.295313,50.0573,50.0548,-0.0
303.295324,50.0539,50.0546,-0.3
303.295336,50.0538,50.0538,-1.0
303.295347,50.0545,50.0540,-0.5
303.295359,50.0566,50.0542,0.2
303.29537,50.0533,50.0542,0.3
303.295382,50.0549,50.0541,-0.1
303.295394,50.0568,50.0537,-0.3
303.295405,50.0536,50.0532,-0.6
303.295417,50.0539,50.0525,-1.1
303.295428,50.0520,50.0524,-0.7
303.29544,50.0531,50.0530,0.6
303.295451,50.0545,50.0540,1.5
303.295463,50.0532,50.0538,0.5
303.295475,50.0537,50.0541,0.3
303.295486,50.0529,50.0549,1.1
303.295498,50.0511,50.0536,-0.9
303.295509,50.0559,50.0528,-1.8
303.295521,50.0579,50.0540,0.9
303.295532,50.0528,50.0542,1.2
303.295544,50.0516,50.0537,-0.4
303.295556,50.0557,50.0540,-0.3
303.295567,50.0563,50.0551,1.4
303.295579,50.0547,50.0541,-0.2
303.29559,50.0553,50.0537,-1.3
303.295602,50.0544,50.0540,0.1
303.295613,50.0543,50.0531,-0.7
303.295625,50.0532,50.0531,-0.6
303.295637,50.0535,50.0527,-0.7
303.295648,50.0564,50.0536,0.5
303.29566,50.0552,50.0544,1.8
303.295671,50.0550,50.0548,0.9
303.295683,50.0552,50.0548,0.3
303.295694,50.0512,50.0541,-0.6
303.295706,50.0528,50.0530,-2.2
303.295718,50.0522,50.0536,-0.4
303.295729,50.0532,50.0543,1.4
303.295741,50.0533,50.0543,0.6
303.295752,50.0564,50.0539,-0.6
303.295764,50.0504,50.0540,0.0
303.295775,50.0562,50.0540,0.0
303.295787,50.0528,50.0540,-0.2
303.295799,50.0556,50.0546,0.6
303.29581,50.0553,50.0546,0.5
303.295822,50.0540,50.0544,-0.1
303.295833,50.0568,50.0534,-1.2
303.295845,50.0554,50.0536,-0.8
303.295856,50.0512,50.0537,0.4
303.295868,50.0542,50.0531,-0.6
303.29588,50.0525,50.0532,-0.5
303.295891,50.0535,50.0537,0.8
303.295903,50.0532,50.0545,1.3
303.295914,50.0553,50.0543,0.5
303.295926,50.0523,50.0539,-0.6
303.295938,50.0553,50.0538,-0.5
303.295949,50.0540,50.0539,0.3
303.295961,50.0550,50.0542,0.3
303.295972,50.0548,50.0546,0.7
303.295984,50.0547,50.0545,0.4
303.295995,50.0536,50.0541,-0.5
303.296007,50.0561,50.0540,-0.6
303.296019,50.0540,50.0549,0.9
303.29603,50.0549,50.0546,0.6
303.296042,50.0531,50.0539,-1.0
303.296053,50.0544,50.0533,-1.4
303.296065,50.0562,50.0537,-0.0
303.296076,50.0536,50.0543,1.1
303.296088,50.0560,50.0545,0.9
303.2961,50.0559,50.0548,0.6
303.296111,50.0559,50.0545,-0.3
303.296123,50.0545,50.0542,-0.7
303.296134,50.0548,50.0541,-0.5
303.296146,50.0536,50.0543,0.2
303.296157,50.0528,50.0536,-0.5
303.296169,50.0528,50.0535,-0.6
303.296181,50.0554,50.0536,-0.1
303.296192,50.0536,50.0544,1.0
303.296204,50.0548,50.0543,0.7
303.296215,50.0546,50.0545,0.2
303.296227,50.0551,50.0543,0.0
303.296238,50.0538,50.0543,-0.1
303.29625,50.0539,50.0542,-0.1
303.296262,50.0533,50.0542,-0.1
303.296273,50.0545,50.0541,-0.2
303.296285,50.0568,50.0550,1.1
303.296296,50.0535,50.0545,0.4
303.296308,50.0546,50.0531,-1.9
303.296319,50.0543,50.0537,-0.8
303.296331,50.0521,50.0541,0.8
303.296343,50.0541,50.0541,0.1
303.296354,50.0538,50.0540,0.1
303.296366,50.0527,50.0539,-0.3
303.296377,50.0536,50.0537,-0.4
303.296389,50.0544,50.0533,-0.5
303.2964,50.0552,50.0539,0.1
303.296412,50.0562,50.0542,0.8
303.296424,50.0534,50.0539,-0.2
303.296435,50.0549,50.0537,-0.7
303.296447,50.0556,50.0536,-0.5
303.296458,50.0541,50.0544,0.9
303.29647,50.0555,50.0547,0.8
303.296481,50.0544,50.0551,0.2
303.296493,50.0542,50.0553,0.7
303.296505,50.0555,50.0548,-0.3
303.296516,50.0548,50.0544,-0.7
303.296528,50.0545,50.0544,-0.5
303.296539,50.0540,50.0546,-0.0
303.296551,50.0519,50.0542,-0.2
303.296562,50.0531,50.0542,0.0
303.296574,50.0554,50.0550,1.1
303.296586,50.0537,50.0543,0.1
303.296597,50.0543,50.0539,-1.2
303.296609,50.0512,50.0541,-0.0
303.29662,50.0534,50.0538,-0.1
303.296632,50.0542,50.0545,0.7
303.296644,50.0535,50.0546,0.7
303.296655,50.0509,50.0538,-0.7
303.296667,50.0546,50.0530,-1.6
303.296678,50.0528,50.0534,-0.2
303.29669,50.0557,50.0543,1.0
303.296701,50.0527,50.0546,1.4
303.296713,50.0561,50.0544,-0.1
303.296725,50.0529,50.0543,-0.1
303.296736,50.0552,50.0538,-0.7
303.296748,50.0510,50.0537,-0.6
303.296759,50.0523,50.0539,-0.1
303.296771,50.0542,50.0542,0.5
303.296782,50.0555,50.0545,0.6
303.296794,50.0521,50.0543,0.1
303.296806,50.0556,50.0543,-0.2
303.296817,50.0556,50.0541,-0.3
303.296829,50.0520,50.0538,-0.4
303.29684,50.0552,50.0542,0.0
303.296852,50.0552,50.0544,0.3
303.296863,50.0556,50.0539,-0.3
303.296875,50.0536,50.0537,-0.4
303.296887,50.0547,50.0548,1.1
303.296898,50.0548,50.0546,0.8
303.29691,50.0535,50.0541,-0.6
303.296921,50.0533,50.0543,-0.2
303.296933,50.0545,50.0546,0.4
303.296944,50.0540,50.0539,-0.4
303.296956,50.0554,50.0536,-0.8
303.296968,50.0536,50.0537,-0.2
303.296979,50.0544,50.0545,0.8
303.296991,50.0543,50.0541,0.4
303.297002,50.0543,50.0537,-0.8
303.297014,50.0531,50.0543,0.4
303.297025,50.0527,50.0547,0.9
303.297037,50.0552,50.0544,0.0
303.297049,50.0554,50.0541,-0.5
303.29706,50.0556,50.0557,1.6
303.297072,50.0540,50.0552,0.8
303.297083,50.0531,50.0544,-1.3
303.297095,50.0532,50.0540,-1.0
303.297106,50.0532,50.0539,-0.5
303.297118,50.0547,50.0544,0.7
303.29713,50.0555,50.0546,0.8
303.297141,50.0529,50.0537,-0.6
303.297153,50.0523,50.0536,-1.0
303.297164,50.0515,50.0535,-0.2
303.297176,50.0557,50.0536,0.2
303.297188,50.0533,50.0540,0.7
303.297199,50.0529,50.0535,-0.5
303.297211,50.0553,50.0538,-0.4
303.297222,50.0546,50.0543,0.9
303.297234,50.0557,50.0542,0.0
303.297245,50.0546,50.0548,0.5
303.297257,50.0562,50.0546,0.4
303.297269,50.0519,50.0547,-0.2
303.29728,50.0555,50.0539,-1.0
303.297292,50.0544,50.0543,-0.4
303.297303,50.0534,50.0539,-0.0
303.297315,50.0547,50.0539,-0.4
303.297326,50.0556,50.0536,-0.3
303.297338,50.0545,50.0534,-0.4
303.29735,50.0524,50.0537,0.1
303.297361,50.0549,50.0536,0.1
303.297373,50.0545,50.0540,0.3
303.297384,50.0548,50.0546,1.0
303.297396,50.0572,50.0553,1.2
303.297407,50.0565,50.0557,0.9
303.297419,50.0536,50.0548,-0.7
303.297431,50.0534,50.0539,-1.6
303.297442,50.0553,50.0537,-0.9
303.297454,50.0518,50.0535,-0.6
303.297465,50.0556,50.0538,-0.2
303.297477,50.0533,50.0543,0.6
303.297488,50.0549,50.0549,1.0
303.2975,50.0558,50.0554,1.2
303.297512,50.0561,50.0550,0.0
303.297523,50.0554,50.0552,-0.3
303.297535,50.0551,50.0553,0.2
303.297546,50.0559,50.0544,-0.9
303.297558,50.0562,50.0541,-1.1
303.297569,50.0537,50.0544,0.2
303.297581,50.0569,50.0556,1.2
303.297593,50.0533,50.0556,0.9
303.297604,50.0542,50.0543,-1.2
303.297616,50.0560,50.0553,0.1
303.297627,50.0556,50.0547,0.3
303.297639,50.0545,50.0539,-1.1
303.29765,50.0552,50.0543,-0.3
303.297662,50.0528,50.0546,0.7
303.297674,50.0559,50.0551,0.7
303.297685,50.0561,50.0559,1.3
303.297697,50.0555,50.0548,-0.4
303.297708,50.0560,50.0548,-0.9
303.29772,50.0553,50.0550,0.4
303.297731,50.0544,50.0546,-0.3
303.297743,50.0537,50.0551,0.2
303.297755,50.0541,50.0545,-0.3
303.297766,50.0542,50.0537,-1.0
303.297778,50.0521,50.0538,-0.6
303.297789,50.0566,50.0540,0.2
303.297801,50.0548,50.0544,0.5
303.297813,50.0556,50.0546,0.4
303.297824,50.0559,50.0550,0.6
303.297836,50.0549,50.0545,-0.1
303.297847,50.0552,50.0542,-0.7
303.297859,50.0524,50.0541,-0.3
303.29787,50.0558,50.0548,0.6
303.297882,50.0561,50.0555,1.5
303.297894,50.0556,50.0552,0.4
303.297905,50.0554,50.0547,-0.8
303.297917,50.0540,50.0534,-2.0
303.297928,50.0547,50.0529,-1.8
303.29794,50.0527,50.0534,0.3
303.297951,50.0543,50.0538,0.6
303.297963,50.0526,50.0547,1.2
303.297975,50.0548,50.0540,0.1
303.297986,50.0522,50.0535,-1.1
303.297998,50.0509,50.0535,-0.4
303.298009,50.0544,50.0539,0.3
303.298021,50.0535,50.0538,-0.1
303.298032,50.0536,50.0534,-0.4
303.298044,50.0555,50.0533,-0.3
303.298056,50.0528,50.0542,1.1
303.298067,50.0540,50.0539,0.3
303.298079,50.0551,50.0545,0.3
303.29809,50.0527,50.0545,0.3
303.298102,50.0532,50.0535,-0.9
303.298113,50.0540,50.0528,-1.5
303.298125,50.0564,50.0532,-0.2
303.298137,50.0531,50.0538,1.1
303.298148,50.0527,50.0538,0.8
303.29816,50.0538,50.0541,0.3
303.298171,50.0559,50.0543,0.5
303.298183,50.0531,50.0545,0.4
303.298194,50.0552,50.0543,-0.0
303.298206,50.0570,50.0550,0.6
303.298218,50.0532,50.0543,0.3
303.298229,50.0559,50.0539,-1.1
303.298241,50.0557,50.0546,0.4
303.298252,50.0548,50.0545,0.4
303.298264,50.0540,50.0541,-0.3
303.298275,50.0516,50.0536,-0.9
303.298287,50.0524,50.0538,-0.4
303.298299,50.0544,50.0539,0.3
303.29831,50.0540,50.0548,1.5
303.298322,50.0538,50.0552,1.2
303.298333,50.0539,50.0544,-0.3
303.298345,50.0526,50.0533,-1.8
303.298356,50.0538,50.0531,-1.1
303.298368,50.0516,50.0534,0.0
303.29838,50.0549,50.0537,0.7
303.298391,50.0544,50.0542,0.7
303.298403,50.0544,50.0541,0.2
303.298414,50.0550,50.0540,-0.4
303.298426,50.0520,50.0537,-0.5
303.298438,50.0561,50.0539,-0.2
303.298449,50.0533,50.0539,0.0
303.298461,50.0558,50.0542,0.1
303.298472,50.0546,50.0551,1.2
303.298484,50.0540,50.0543,-0.0
303.298495,50.0561,50.0547,-0.2
303.298507,50.0567,50.0556,1.5
303.298519,50.0538,50.0552,0.3
303.29853,50.0523,50.0549,-0.8
303.298542,50.0533,50.0542,-1.0
303.298553,50.0545,50.0542,-0.5
303.298565,50.0529,50.0544,0.2
303.298576,50.0536,50.0541,0.1
303.298588,50.0516,50.0538,-0.5
303.2986,50.0527,50.0536,-0.4
303.298611,50.0552,50.0536,-0.6
303.298623,50.0536,50.0543,1.0
303.298634,50.0548,50.0541,0.3
303.298646,50.0554,50.0545,0.4
303.298657,50.0559,50.0540,-0.3
303.298669,50.0543,50.0550,0.5
303.298681,50.0548,50.0544,0.2
303.298692,50.0536,50.0540,-0.8
303.298704,50.0566,50.0537,-1.1
303.298715,50.0540,50.0545,0.6
303.298727,50.0568,50.0554,1.5
303.298738,50.0533,50.0551,0.3
303.29875,50.0542,50.0543,-1.1
303.298762,50.0563,50.0544,-0.6
303.298773,50.0568,50.0548,0.5
303.298785,50.0562,50.0550,0.7
303.298796,50.0524,50.0547,-0.4
303.298808,50.0578,50.0546,-0.8
303.298819,50.0549,50.0550,0.1
303.298831,50.0552,50.0545,0.1
303.298843,50.0536,50.0537,-1.4
303.298854,50.0564,50.0538,-0.6
303.298866,50.0526,50.0545,0.7
303.298877,50.0574,50.0550,1.0
303.298889,50.0563,50.0553,0.7
303.2989,50.0572,50.0556,0.9
303.298912,50.0561,50.0547,-0.8
303.298924,50.0520,50.0545,-1.0
303.298935,50.0559,50.0536,-1.0
303.298947,50.0542,50.0539,-0.4
303.298958,50.0550,50.0542,0.4
303.29897,50.0570,50.0543,0.1
303.298981,50.0525,50.0546,0.7
303.298993,50.0529,50.0545,0.1
303.299005,50.0524,50.0544,-0.1
303.299016,50.0535,50.0536,-1.0
303.299028,50.0515,50.0541,-0.4
303.299039,50.0552,50.0545,0.9
303.299051,50.0564,50.0535,-0.7
303.299063,50.0552,50.0538,-0.8
303.299074,50.0544,50.0543,0.8
303.299086,50.0555,50.0545,0.6
303.299097,50.0537,50.0552,1.0
303.299109,50.0540,50.0548,0.1
303.29912,50.0551,50.0544,-0.7
303.299132,50.0540,50.0548,0.3
303.299144,50.0544,50.0549,0.6
303.299155,50.0548,50.0552,0.5
303.299167,50.0545,50.0546,-0.8
303.299178,50.0539,50.0535,-1.5
303.29919,50.0541,50.0541,-0.0
303.299201,50.0554,50.0546,1.1
303.299213,50.0518,50.0544,0.2
303.299225,50.0567,50.0544,-0.1
303.299236,50.0548,50.0546,0.2
303.299248,50.0547,50.0546,0.3
303.299259,50.0515,50.0547,0.1
303.299271,50.0527,50.0536,-1.2
303.299282,50.0511,50.0535,-1.2
303.299294,50.0550,50.0545,1.1
303.299306,50.0569,50.0558,2.3
303.299317,50.0574,50.0557,1.2
303.299329,50.0519,50.0543,-1.4
303.29934,50.0537,50.0541,-1.5
303.299352,50.0529,50.0546,0.3
303.299363,50.0517,50.0544,0.0
303.299375,50.0547,50.0540,-0.5
303.299387,50.0537,50.0541,-0.1
303.299398,50.0548,50.0540,0.2
303.29941,50.0559,50.0542,0.0
303.299421,50.0568,50.0549,0.8
303.299433,50.0549,50.0552,0.9
303.299444,50.0559,50.0550,-0.0
303.299456,50.0529,50.0549,-0.4
303.299468,50.0548,50.0539,-1.1
303.299479,50.0528,50.0535,-1.4
303.299491,50.0537,50.0539,-0.1
303.299502,50.0552,50.0546,1.0
303.299514,50.0546,50.0542,0.4
303.299525,50.0523,50.0536,-1.0
303.299537,50.0554,50.0547,0.5
303.299549,50.0555,50.0555,1.7
303.29956,50.0560,50.0550,0.1
303.299572,50.0549,50.0549,-0.3
303.299583,50.0539,50.0543,-0.5
303.299595,50.0544,50.0542,-0.6
303.299606,50.0537,50.0538,-0.4
303.299618,50.0556,50.0542,-0.0
303.29963,50.0530,50.0548,1.1
303.299641,50.0536,50.0546,0.3
303.299653,50.0562,50.0552,0.6
303.299664,50.0540,50.0547,0.2
303.299676,50.0565,50.0546,-0.4
303.299688,50.0550,50.0547,0.2
303.299699,50.0554,50.0547,0.2
303.299711,50.0539,50.0545,-0.3
303.299722,50.0546,50.0538,-0.9
303.299734,50.0533,50.0549,0.5
303.299745,50.0556,50.0554,1.5
303.299757,50.0554,50.0547,-0.4
303.299769,50.0565,50.0547,-0.5
303.29978,50.0549,50.0548,0.0
303.299792,50.0550,50.0551,0.5
303.299803,50.0530,50.0544,-0.5
303.299815,50.0542,50.0541,-1.1
303.299826,50.0548,50.0550,0.7
303.299838,50.0548,50.0550,1.1
303.29985,50.0556,50.0544,-0.6
303.299861,50.0544,50.0542,-0.8
303.299873,50.0533,50.0536,-0.8
303.299884,50.0548,50.0536,-0.6
303.299896,50.0521,50.0538,0.3
303.299907,50.0535,50.0534,-0.2
303.299919,50.0532,50.0536,-0.4
303.299931,50.0524,50.0538,0.1
303.299942,50.0535,50.0538,-0.0
303.299954,50.0539,50.0543,0.5
303.299965,50.0549,50.0543,0.4
303.299977,50.0543,50.0543,-0.2
303.299988,50.0563,50.0542,0.0
303.3,50.0536,50.0539,-0.4
303.300012,50.0532,50.0539,-0.5
303.300023,50.0556,50.0539,-0.1
303.300035,50.0546,50.0547,0.9
303.300046,50.0565,50.0553,1.4
303.300058,50.0552,50.0547,-0.1
303.300069,50.0553,50.0546,-0.6
303.300081,50.0555,50.0548,-0.2
303.300093,50.0547,50.0548,0.2
303.300104,50.0548,50.0543,-0.4
303.300116,50.0550,50.0539,-0.8
303.300127,50.0547,50.0539,-0.4
303.300139,50.0533,50.0541,0.2
303.30015,50.0538,50.0539,-0.1
303.300162,50.0532,50.0541,0.2
303.300174,50.0560,50.0542,0.4
303.300185,50.0532,50.0536,-0.4
303.300197,50.0553,50.0534,-0.8
303.300208,50.0598,50.0545,1.0
303.30022,50.0516,50.0545,1.1
303.300231,50.0518,50.0534,-1.5
303.300243,50.0558,50.0541,-0.1
303.300255,50.0562,50.0540,0.6
303.300266,50.0535,50.0536,-0.8
303.300278,50.0507,50.0534,-0.5
303.300289,50.0536,50.0531,-0.5
303.300301,50.0538,50.0534,0.3
303.300313,50.0536,50.0537,0.6
303.300324,50.0556,50.0542,0.7
303.300336,50.0542,50.0543,0.5
303.300347,50.0564,50.0545,0.3
303.300359,50.0547,50.0541,-0.3
303.30037,50.0569,50.0548,0.4
303.300382,50.0532,50.0551,0.8
303.300394,50.0534,50.0543,-0.9
303.300405,50.0544,50.0538,-1.3
303.300417,50.0552,50.0545,0.4
303.300428,50.0551,50.0545,0.5
303.30044,50.0552,50.0539,-0.9
303.300451,50.0528,50.0538,-0.5
303.300463,50.0536,50.0536,-0.2
303.300475,50.0536,50.0536,0.2
303.300486,50.0516,50.0533,-0.3
303.300498,50.0542,50.0536,0.1
303.300509,50.0558,50.0541,0.9
303.300521,50.0535,50.0543,0.7
303.300532,50.0531,50.0537,-0.6
303.300544,50.0547,50.0533,-1.1
303.300556,50.0546,50.0537,0.1
303.300567,50.0534,50.0541,0.9
303.300579,50.0534,50.0538,0.1
303.30059,50.0531,50.0538,-0.3
303.300602,50.0538,50.0539,-0.0
303.300613,50.0525,50.0532,-0.8
303.300625,50.0527,50.0528,-1.1
303.300637,50.0539,50.0531,0.0
303.300648,50.0524,50.0544,2.1
303.30066,50.0547,50.0552,1.8
303.300671,50.0526,50.0546,-0.2
303.300683,50.0548,50.0546,-0.7
303.300694,50.0515,50.0545,0.2
303.300706,50.0541,50.0538,-0.9
303.300718,50.0538,50.0538,-0.7
303.300729,50.0544,50.0537,-0.1
303.300741,50.0549,50.0537,-0.3
303.300752,50.0529,50.0545,0.5
303.300764,50.0533,50.0545,0.8
303.300775,50.0561,50.0541,-0.3
303.300787,50.0540,50.0539,-0.2
303.300799,50.0550,50.0540,-0.5
303.30081,50.0528,50.0547,0.7
303.300822,50.0532,50.0539,-0.4
303.300833,50.0536,50.0532,-1.6
303.300845,50.0551,50.0536,0.1
303.300856,50.0536,50.0541,0.9
303.300868,50.0561,50.0539,0.2
303.30088,50.0537,50.0544,0.4
303.300891,50.0556,50.0546,0.6
303.300903,50.0538,50.0540,-0.5
303.300914,50.0569,50.0539,-0.7
303.300926,50.0529,50.0550,1.0
303.300937,50.0534,50.0546,0.4
303.300949,50.0553,50.0542,-0.7
303.300961,50.0537,50.0539,-0.6
303.300972,50.0542,50.0544,0.2
303.300984,50.0547,50.0546,0.5
303.300995,50.0557,50.0543,-0.3
303.301007,50.0529,50.0545,-0.2
303.301019,50.0558,50.0549,0.7
303.30103,50.0537,50.0544,-0.1
303.301042,50.0545,50.0543,-0.6
303.301053,50.0527,50.0541,-0.1
303.301065,50.0543,50.0537,-0.7
303.301076,50.0548,50.0543,0.5
303.301088,50.0551,50.0547,0.8
303.3011,50.0555,50.0553,0.9
303.301111,50.0532,50.0546,-0.1
303.301123,50.0563,50.0538,-1.4
303.301134,50.0540,50.0545,0.1
303.301146,50.0542,50.0539,-0.2
303.301157,50.0516,50.0535,-1.2
303.301169,50.0527,50.0538,-0.1
303.301181,50.0534,50.0544,1.1
303.301192,50.0529,50.0546,0.8
303.301204,50.0511,50.0544,-0.2
303.301215,50.0542,50.0544,-0.0
303.301227,50.0532,50.0546,0.4
303.301238,50.0547,50.0544,0.0
303.30125,50.0543,50.0542,-0.5
303.301262,50.0549,50.0544,0.0
303.301273,50.0545,50.0545,0.1
303.301285,50.0554,50.0552,0.9
303.301296,50.0576,50.0558,1.0
303.301308,50.0552,50.0553,-0.1
303.301319,50.0536,50.0549,-0.7
303.301331,50.0520,50.0546,-0.4
303.301343,50.0547,50.0546,-0.2
303.301354,50.0515,50.0541,-0.5
303.301366,50.0544,50.0532,-1.5
303.301377,50.0549,50.0538,-0.2
303.301389,50.0549,50.0542,1.1
303.3014,50.0551,50.0545,0.7
303.301412,50.0550,50.0548,0.7
303.301424,50.0554,50.0544,-0.0
303.301435,50.0540,50.0542,-0.3
303.301447,50.0542,50.0544,-0.1
303.301458,50.0521,50.0538,-0.5
303.30147,50.0566,50.0543,-0.1
303.301481,50.0558,50.0549,1.1
303.301493,50.0534,50.0543,-0.3
303.301505,50.0534,50.0546,-0.3
303.301516,50.0529,50.0544,-0.0
303.301528,50.0549,50.0547,0.3
303.301539,50.0556,50.0547,0.6
303.301551,50.0563,50.0540,-0.9
303.301562,50.0526,50.0547,0.3
303.301574,50.0533,50.0539,-0.4
