Time,ID,Grade,A,B,C,D,F,N
2020-03-13 13:35:03,001998,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:35:07,001999,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:35:10,002000,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:35:15,002001,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:35:38,002002,A,0.56,0.38,0.04,0.01,0.00,0.00
2020-03-13 13:35:48,002003,A,0.89,0.01,0.00,0.00,0.02,0.08
2020-03-13 13:35:51,002004,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:36:10,002005,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:36:13,002006,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:36:35,002007,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-13 13:36:39,002008,N,0.04,0.00,0.00,0.00,0.01,0.95
2020-03-13 13:36:42,002009,C,0.00,0.01,0.78,0.20,0.01,0.00
2020-03-13 13:37:12,002010,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:37:16,002011,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:40:04,002012,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:42:04,002013,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:42:07,002014,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:42:11,002015,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:42:15,002016,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:44:06,002017,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:44:10,002018,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:44:13,002019,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:44:17,002020,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:44:20,002021,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:44:24,002022,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:44:28,002023,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:45:52,002024,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:45:55,002025,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:45:59,002026,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:46:02,002027,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:46:06,002028,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:47:21,002029,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:47:25,002030,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:47:28,002031,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:47:31,002032,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:47:36,002033,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:47:39,002034,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:47:43,002035,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:49:11,002036,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:49:14,002037,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:49:18,002038,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:49:22,002039,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:49:58,002040,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:50:00,002041,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:50:03,002042,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:52:09,002043,B,0.10,0.79,0.12,0.00,0.00,0.00
2020-03-13 13:52:19,002044,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:52:22,002045,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:53:14,002046,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:53:27,002047,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:53:31,002048,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:53:33,002049,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:53:38,002050,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:53:41,002051,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:56:28,002052,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:57:57,002053,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:58:23,002054,C,0.01,0.23,0.76,0.01,0.00,0.00
2020-03-13 13:58:43,002055,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:58:47,002056,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:58:50,002057,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:58:53,002058,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 14:01:40,002059,A,1.00,0.00,0.00,0.00,0.00,0.00
2020-03-13 14:03:16,002060,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 14:11:09,002061,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 14:11:12,002062,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 14:11:17,002063,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 14:17:44,002064,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 14:17:47,002065,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 14:36:06,002066,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 14:36:09,002067,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 14:36:18,002068,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 14:41:10,002069,C,0.00,0.13,0.81,0.06,0.00,0.00
2020-03-13 14:46:01,002070,D,0.00,0.00,0.26,0.70,0.03,0.00
2020-03-13 14:55:25,002071,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 14:55:29,002072,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 14:56:31,002073,B,0.29,0.53,0.16,0.01,0.00,0.01
2020-03-13 14:57:48,002074,A,0.59,0.36,0.04,0.01,0.00,0.00
2020-03-13 14:57:53,002075,N,0.05,0.00,0.00,0.01,0.01,0.93
2020-03-13 14:57:55,002076,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-13 15:07:44,002077,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 15:07:47,002078,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 15:11:59,002079,A,0.42,0.22,0.03,0.01,0.05,0.27
2020-03-13 15:12:05,002080,B,0.43,0.43,0.01,0.00,0.01,0.11
2020-03-13 15:12:08,002081,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 15:12:12,002082,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 15:29:03,002083,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 15:31:28,002084,A,0.91,0.08,0.00,0.00,0.00,0.00
2020-03-13 15:31:32,002085,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 15:37:02,002086,B,0.39,0.56,0.04,0.00,0.00,0.00
2020-03-13 15:38:26,002087,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 15:38:29,002088,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 16:00:50,002089,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 16:00:54,002090,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 16:16:02,002091,A,0.59,0.35,0.01,0.00,0.00,0.04
2020-03-13 16:16:07,002092,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 16:16:09,002093,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 16:22:20,002094,B,0.00,0.74,0.24,0.02,0.00,0.00
2020-03-13 16:22:27,002095,B,0.01,0.94,0.04,0.00,0.00,0.00
2020-03-13 16:22:37,002096,A,0.61,0.03,0.00,0.00,0.05,0.32
2020-03-13 16:22:40,002097,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 16:22:43,002098,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 16:22:46,002099,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 16:50:35,002100,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 17:09:42,002101,B,0.01,0.92,0.07,0.00,0.00,0.00
2020-03-13 17:09:47,002102,N,0.31,0.11,0.01,0.01,0.01,0.55
2020-03-13 17:09:50,002103,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:09:57,002104,B,0.01,0.91,0.08,0.00,0.00,0.00
2020-03-13 17:15:54,002105,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:15:57,002106,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:16:01,002107,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:17:37,002108,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 17:21:30,002109,A,0.97,0.02,0.00,0.00,0.00,0.01
2020-03-13 17:22:25,002110,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:23:47,002111,B,0.00,0.55,0.44,0.01,0.00,0.00
2020-03-13 17:25:05,002112,A,0.78,0.03,0.00,0.00,0.00,0.19
2020-03-13 17:25:08,002113,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:28:05,002114,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 17:28:56,002115,C,0.01,0.20,0.67,0.08,0.03,0.00
2020-03-13 17:29:18,002116,C,0.00,0.00,0.98,0.02,0.00,0.00
2020-03-13 17:29:29,002117,N,0.02,0.00,0.00,0.00,0.00,0.97
2020-03-13 17:29:33,002118,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:31:05,002119,B,0.03,0.94,0.03,0.00,0.00,0.00
2020-03-13 17:32:49,002120,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:32:57,002121,C,0.00,0.09,0.60,0.20,0.10,0.00
2020-03-13 17:35:34,002122,A,0.96,0.04,0.00,0.00,0.00,0.00
2020-03-13 17:35:38,002123,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:37:29,002124,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:37:59,002125,B,0.14,0.58,0.22,0.00,0.00,0.06
2020-03-13 17:38:06,002126,A,0.64,0.06,0.03,0.03,0.01,0.23
2020-03-13 17:39:25,002127,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:39:37,002128,A,0.94,0.03,0.00,0.00,0.00,0.02
2020-03-13 17:39:47,002129,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:39:51,002130,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:40:11,002131,B,0.01,0.90,0.09,0.00,0.00,0.00
2020-03-13 17:40:22,002132,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:40:35,002133,A,0.66,0.33,0.01,0.00,0.00,0.00
2020-03-13 17:40:38,002134,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:40:58,002135,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:41:28,002136,B,0.43,0.56,0.00,0.00,0.00,0.00
2020-03-13 17:44:58,002137,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:45:16,002138,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-13 17:46:37,002139,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:46:40,002140,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:46:43,002141,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:47:10,002142,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:47:25,002143,B,0.02,0.83,0.14,0.00,0.00,0.00
2020-03-13 17:47:33,002144,B,0.21,0.78,0.01,0.00,0.00,0.00
2020-03-13 17:47:46,002145,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:47:49,002146,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:48:08,002147,A,0.55,0.44,0.01,0.00,0.00,0.00
2020-03-13 17:48:26,002148,A,0.96,0.03,0.00,0.00,0.00,0.00
2020-03-13 17:48:41,002149,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:48:44,002150,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:48:48,002151,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:48:51,002152,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:49:58,002153,A,0.79,0.21,0.00,0.00,0.00,0.00
2020-03-13 17:53:17,002154,N,0.01,0.00,0.00,0.00,0.01,0.98
2020-03-13 17:53:20,002155,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:54:43,002156,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-13 17:54:47,002157,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-13 17:55:45,002158,N,0.12,0.00,0.00,0.00,0.00,0.88
2020-03-13 17:55:49,002159,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 17:55:53,002160,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 17:56:17,002161,B,0.09,0.90,0.01,0.00,0.00,0.00
2020-03-13 17:56:25,002162,A,0.62,0.32,0.01,0.01,0.01,0.02
2020-03-13 17:56:28,002163,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 17:56:52,002164,B,0.00,0.76,0.23,0.01,0.00,0.00
2020-03-13 17:59:53,002165,B,0.16,0.79,0.05,0.00,0.00,0.00
2020-03-13 18:00:03,002166,C,0.00,0.22,0.76,0.02,0.00,0.00
2020-03-13 18:00:12,002167,C,0.00,0.06,0.71,0.22,0.01,0.00
2020-03-13 18:00:38,002168,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:00:56,002169,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:00:59,002170,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:01:03,002171,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:03:30,002172,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:03:34,002173,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:03:53,002174,N,0.48,0.01,0.00,0.00,0.00,0.50
2020-03-13 18:03:57,002175,A,0.92,0.02,0.00,0.00,0.00,0.05
2020-03-13 18:04:01,002176,N,0.17,0.01,0.01,0.02,0.03,0.77
2020-03-13 18:05:01,002177,C,0.00,0.05,0.91,0.04,0.00,0.00
2020-03-13 18:05:23,002178,A,0.94,0.02,0.00,0.00,0.02,0.01
2020-03-13 18:05:52,002179,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:06:24,002180,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:06:28,002181,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:06:30,002182,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:06:34,002183,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:06:38,002184,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:08:18,002185,N,0.03,0.00,0.00,0.00,0.00,0.96
2020-03-13 18:08:21,002186,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:09:14,002187,C,0.02,0.18,0.80,0.00,0.00,0.00
2020-03-13 18:12:02,002188,A,0.72,0.26,0.02,0.00,0.00,0.00
2020-03-13 18:12:16,002189,B,0.37,0.62,0.00,0.00,0.00,0.00
2020-03-13 18:13:40,002190,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:13:43,002191,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:14:25,002192,A,0.98,0.02,0.00,0.00,0.00,0.00
2020-03-13 18:14:59,002193,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:15:07,002194,B,0.12,0.51,0.36,0.01,0.00,0.00
2020-03-13 18:15:32,002195,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:15:39,002196,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:15:43,002197,A,0.69,0.31,0.00,0.00,0.00,0.00
2020-03-13 18:15:46,002198,A,0.93,0.06,0.00,0.00,0.00,0.01
2020-03-13 18:16:51,002199,B,0.04,0.77,0.16,0.03,0.00,0.00
2020-03-13 18:17:02,002200,B,0.00,0.48,0.46,0.05,0.01,0.00
2020-03-13 18:17:22,002201,B,0.03,0.92,0.04,0.00,0.00,0.00
2020-03-13 18:17:27,002202,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:18:24,002203,B,0.05,0.88,0.05,0.01,0.00,0.00
2020-03-13 18:18:38,002204,B,0.03,0.96,0.01,0.00,0.00,0.00
2020-03-13 18:18:42,002205,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-03-13 18:18:45,002206,A,0.96,0.04,0.00,0.00,0.00,0.00
2020-03-13 18:22:12,002207,B,0.37,0.61,0.02,0.00,0.00,0.00
2020-03-13 18:25:18,002208,B,0.01,0.94,0.04,0.01,0.01,0.00
2020-03-13 18:25:21,002209,B,0.02,0.93,0.04,0.01,0.00,0.00
2020-03-13 18:25:39,002210,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:25:43,002211,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:25:45,002212,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:28:01,002213,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:28:31,002214,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:29:26,002215,A,0.64,0.35,0.01,0.00,0.00,0.00
2020-03-13 18:31:23,002216,A,0.56,0.42,0.02,0.00,0.00,0.00
2020-03-13 18:31:33,002217,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:31:39,002218,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:31:42,002219,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:32:07,002220,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:32:10,002221,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:33:59,002222,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:35:17,002223,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:40:16,002224,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:40:20,002225,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:43:28,002226,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:43:30,002227,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:45:31,002228,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:52:09,002229,C,0.00,0.06,0.89,0.05,0.00,0.00
2020-03-13 18:52:31,002230,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:52:34,002231,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:52:38,002232,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:52:41,002233,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 18:55:18,002234,B,0.38,0.62,0.01,0.00,0.00,0.00
2020-03-13 18:57:50,002235,A,0.68,0.26,0.05,0.01,0.00,0.01
2020-03-13 18:58:01,002236,A,0.96,0.03,0.00,0.00,0.00,0.00
2020-03-13 18:58:05,002237,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:06:30,002238,A,0.87,0.05,0.00,0.01,0.03,0.03
2020-03-13 19:06:34,002239,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:06:36,002240,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:06:50,002241,C,0.00,0.05,0.86,0.09,0.00,0.00
2020-03-13 19:12:41,002242,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:12:44,002243,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:12:48,002244,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:12:51,002245,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:13:54,002246,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:13:58,002247,N,0.05,0.00,0.00,0.00,0.00,0.95
2020-03-13 19:14:09,002248,N,0.00,0.00,0.00,0.00,0.02,0.98
2020-03-13 19:15:24,002249,B,0.00,0.88,0.10,0.00,0.00,0.00
2020-03-13 19:17:13,002250,A,0.85,0.00,0.00,0.00,0.03,0.12
2020-03-13 19:17:34,002251,B,0.02,0.97,0.01,0.00,0.00,0.00
2020-03-13 19:17:38,002252,A,0.94,0.05,0.01,0.00,0.01,0.00
2020-03-13 19:17:41,002253,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:18:54,002254,A,0.54,0.41,0.03,0.00,0.01,0.01
2020-03-13 19:18:59,002255,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:20:54,002256,C,0.00,0.22,0.77,0.01,0.00,0.00
2020-03-13 19:21:21,002257,A,0.98,0.01,0.00,0.00,0.00,0.01
2020-03-13 19:21:24,002258,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:35:12,002259,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:35:16,002260,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:35:31,002261,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:35:50,002262,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:35:52,002263,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:37:42,002264,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:38:12,002265,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:38:15,002266,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:38:40,002267,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:38:44,002268,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 19:38:50,002269,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 06:16:55,002273,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 06:17:07,002274,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:12:01,002275,N,0.24,0.10,0.03,0.06,0.09,0.48
2020-03-14 10:13:16,002276,N,0.43,0.00,0.00,0.00,0.02,0.55
2020-03-14 10:13:22,002277,B,0.24,0.74,0.02,0.00,0.00,0.00
2020-03-14 10:13:35,002278,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:13:39,002279,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:13:42,002280,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:13:45,002281,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:13:54,002282,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:13:59,002283,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:14:02,002284,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:14:05,002285,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:14:08,002286,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:16:10,002287,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:16:15,002288,B,0.10,0.87,0.02,0.00,0.00,0.00
2020-03-14 10:16:18,002289,A,0.92,0.07,0.00,0.00,0.00,0.00
2020-03-14 10:16:22,002290,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:16:37,002291,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:16:41,002292,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:16:46,002293,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:22:12,002294,A,0.72,0.25,0.03,0.00,0.00,0.01
2020-03-14 10:28:55,002295,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:28:58,002296,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:29:01,002297,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:31:16,002298,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:35:36,002299,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:51:07,002300,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 10:55:26,002301,A,0.98,0.02,0.00,0.00,0.00,0.00
2020-03-14 11:01:32,002302,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-14 11:03:25,002303,B,0.02,0.56,0.41,0.01,0.00,0.00
2020-03-14 11:03:31,002304,A,0.51,0.27,0.19,0.02,0.00,0.00
2020-03-14 11:03:52,002305,A,0.83,0.14,0.02,0.00,0.00,0.01
2020-03-14 11:04:07,002306,A,0.90,0.04,0.02,0.00,0.00,0.04
2020-03-14 11:06:01,002307,N,0.03,0.00,0.00,0.00,0.00,0.97
2020-03-14 11:08:16,002308,B,0.11,0.68,0.20,0.01,0.00,0.00
2020-03-14 11:10:00,002309,B,0.04,0.55,0.40,0.01,0.00,0.00
2020-03-14 11:10:07,002310,A,0.66,0.31,0.03,0.00,0.00,0.00
2020-03-14 11:10:11,002311,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 11:10:17,002312,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 11:10:21,002313,N,0.15,0.00,0.00,0.00,0.00,0.85
2020-03-14 11:10:33,002314,A,0.74,0.11,0.03,0.00,0.00,0.12
2020-03-14 11:10:36,002315,A,0.55,0.04,0.03,0.02,0.01,0.36
2020-03-14 11:10:39,002316,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-14 11:10:49,002317,A,0.88,0.04,0.08,0.00,0.00,0.00
2020-03-14 11:13:32,002318,N,0.44,0.01,0.00,0.00,0.00,0.55
2020-03-14 11:15:12,002319,A,0.82,0.17,0.01,0.00,0.00,0.00
2020-03-14 11:15:16,002320,A,0.94,0.06,0.00,0.00,0.00,0.00
2020-03-14 11:15:20,002321,N,0.04,0.00,0.00,0.00,0.00,0.96
2020-03-14 11:15:23,002322,N,0.04,0.00,0.00,0.00,0.00,0.95
2020-03-14 11:15:34,002323,N,0.05,0.00,0.00,0.00,0.00,0.95
2020-03-14 11:15:39,002324,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-14 11:16:47,002325,C,0.01,0.30,0.58,0.08,0.00,0.03
2020-03-14 11:16:50,002326,N,0.03,0.00,0.00,0.00,0.00,0.97
2020-03-14 11:16:53,002327,N,0.03,0.00,0.00,0.00,0.00,0.96
2020-03-14 11:17:47,002328,B,0.20,0.62,0.15,0.02,0.00,0.00
2020-03-14 11:24:55,002329,C,0.00,0.08,0.91,0.01,0.00,0.00
2020-03-14 11:29:09,002330,D,0.00,0.00,0.21,0.78,0.00,0.00
2020-03-14 11:29:13,002331,D,0.00,0.00,0.37,0.62,0.01,0.00
2020-03-14 11:29:20,002332,C,0.00,0.00,0.49,0.48,0.01,0.02
